;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
7471;6071.0;2009-06-06;2009-06-06;XSZZ1;2245.96;45
7481;6057.0;2009-06-14;2009-06-14;WWAP4;1907.1;36
7482;9475.0;2009-06-14;2009-06-14;QSOP3;1989.05;47
7486;5434.0;2009-06-17;2009-06-17;XSZZ3;87.73;41
7488;11709.0;2009-06-18;2009-06-18;BVAA4;28.13;45
7489;4764.0;2009-06-19;2009-06-19;OKTT1;4338.49;4
7491;6503.0;2009-06-21;2009-06-21;OKTT3;614.11;45
7495;6339.0;2009-06-24;2009-08-23;QSOP3;1337.91;7
7496;11217.0;2009-06-24;2009-06-24;LMFF0;308.44;39
7497;11851.0;2009-06-26;2009-08-25;QSOP1;1462.95;40
7501;5445.0;2009-06-29;2009-06-29;OKTT3;144.66;43
7503;6011.0;2009-06-30;2009-08-29;WDFE2;1950.08;49
7507;11372.0;2009-07-01;2009-07-01;QPYG0;2696.41;39
7508;4757.0;2009-07-03;2009-07-03;XSZZ4;4038.25;42
7509;6353.0;2009-07-03;2009-09-01;QSOP2;2703.6;0
7514;4741.0;2009-07-05;2009-07-05;HBCC4;967.39;42
7515;4772.0;2009-07-05;2009-07-05;WWAP0;2199.46;39
7518;6005.0;2009-07-06;2009-09-04;BVAA0;2357.79;50
7519;5637.0;2009-07-06;2009-07-06;LMFF3;1262.66;4
7524;4989.0;2009-07-09;2009-09-07;BVAA3;4215.4;6
7526;5209.0;2009-07-10;2009-07-10;OKTT2;3407.05;0
7529;4548.0;2009-07-11;2009-09-09;QPYG1;1610.74;40
7534;5197.0;2009-07-14;2009-09-12;BVAA2;529.83;38
7541;8902.0;2009-07-18;2009-09-16;OKTT4;1576.01;40
7542;10510.0;2009-07-18;2009-09-16;QSOP1;4529.67;7
7544;4281.0;2009-07-19;2009-07-19;NVHH1;1253.31;42
7550;6158.0;2009-07-21;2009-09-19;HBCC3;301.2;49
7552;6190.0;2009-07-22;2009-07-22;WDFE4;1116.26;37
7553;6182.0;2009-07-23;2009-09-21;QPYG0;3578.39;39
7554;11312.0;2009-07-23;2009-07-23;JNDD0;3654.3;43
7555;4957.0;2009-07-24;2009-07-24;WDFE4;902.39;38
7558;4959.0;2009-07-25;2009-07-25;XSZZ2;1297.64;5
7559;5465.0;2009-07-25;2009-09-23;LMFF1;4883.19;49
7560;11485.0;2009-07-25;2009-09-23;WWAP2;4803.59;7
7563;11746.0;2009-07-26;2009-09-24;WDFE0;2367.25;42
7564;4696.0;2009-07-27;2009-07-27;BVAA1;2539.82;42
7569;5246.0;2009-07-29;2009-09-27;WWAP4;2722.32;50
7571;5883.0;2009-07-30;2009-09-28;WWAP3;3777.74;45
7577;6194.0;2009-07-31;2009-09-29;WWAP3;2406.79;38
7581;6028.0;2009-08-01;2009-08-01;QSOP2;2939.72;50
7583;6445.0;2009-08-02;2009-10-01;XDFF4;131.66;45
7585;9329.0;2009-08-02;2009-08-02;BVAA4;525.03;48
7590;11516.0;2009-08-05;2009-08-05;XDFF4;4649.51;6
7591;5697.0;2009-08-06;2009-08-06;QPYG2;62.29;36
7594;11452.0;2009-08-07;2009-08-07;JNDD4;2379.55;46
7597;4772.0;2009-08-09;2009-08-09;JNDD4;1618.22;0
7598;5972.0;2009-08-09;2009-08-09;BVAA2;1976.23;0
7599;8536.0;2009-08-09;2009-08-09;BVAA3;2123.61;36
7601;7246.0;2009-08-10;2009-10-09;NVHH1;1540.07;39
7604;11470.0;2009-08-10;2009-10-09;OKTT3;2848.99;5
7613;5187.0;2009-08-13;2009-10-12;XDFF0;1699.77;6
7622;5009.0;2009-08-16;2009-08-16;QPYG0;1725.02;49
7626;8459.0;2009-08-17;2009-08-17;OKTT1;4998.47;5
7627;1024.0;2009-08-18;2009-08-18;WWAP1;243.09;48
7630;4697.0;2009-08-18;2009-10-17;WWAP2;2538.14;43
7633;8602.0;2009-08-18;2009-10-17;QAFD4;229.14;42
7635;11708.0;2009-08-20;2009-10-19;QPYG3;2551.02;0
7636;9354.0;2009-08-20;2009-10-19;WWAP0;162.69;7
7638;4772.0;2009-08-21;2009-10-20;XDFF0;1296.51;38
7643;11113.0;2009-08-26;2009-10-25;LMFF1;4092.24;46
7644;10298.0;2009-08-26;2009-10-25;QAFD2;4847.02;38
7646;4772.0;2009-08-27;2009-10-26;OKTT0;2414.69;4
7650;11194.0;2009-08-30;2009-10-29;JNDD0;2913.43;41
7652;2930.0;2009-09-01;2009-10-31;OKTT1;1431.99;45
7653;444.0;2009-09-02;2009-11-01;XDFF0;137.4;47
7655;5453.0;2009-09-03;2009-11-02;WWAP2;3897.42;47
7657;6544.0;2009-09-05;2009-11-04;WWAP0;2788.69;50
7659;11742.0;2009-09-05;2009-11-04;HBCC0;4347.46;40
7661;940.0;2009-09-08;2009-11-07;JNDD1;4167.15;37
7662;7154.0;2009-09-08;2009-11-07;HBCC4;3141.06;50
7664;9149.0;2009-09-10;2009-11-09;QSOP0;1068.45;48
7665;4772.0;2009-09-12;2009-11-11;XDFF2;1734.43;4
7666;9385.0;2009-09-14;2009-11-13;XSZZ0;4547.64;44
7670;4489.0;2009-09-20;2009-11-19;OKTT1;723.58;45
7672;8625.0;2009-09-20;2009-11-19;XSZZ1;4751.7;40
7673;11763.0;2009-09-20;2009-11-19;QAFD4;1955.55;42
7675;9000.0;2009-09-22;2009-11-21;NVHH4;4597.17;4
7679;4643.0;2009-09-27;2009-11-26;XSZZ0;1725.35;45
7681;5633.0;2009-09-30;2009-11-29;OKTT1;2685.71;37
7684;5802.0;2009-10-01;2009-11-30;QAFD0;2092.47;40
7685;620.0;2009-10-02;2009-12-01;QPYG2;613.41;37
7691;2949.0;2009-10-06;2009-12-05;QSOP1;2466.25;37
7692;5222.0;2009-10-07;2009-12-06;BVAA2;3499.8;37
7694;6300.0;2009-10-08;2009-12-07;OKTT1;3693.6;50
7695;6194.0;2009-10-08;2009-12-07;BVAA1;4726.71;49
7697;11354.0;2009-10-08;2009-12-07;QAFD4;3092.71;44
7700;6170.0;2009-10-10;2009-12-09;JNDD4;1789.17;41
7701;4772.0;2009-10-11;2009-12-10;XSZZ2;886.6;6
7702;10365.0;2009-10-11;2009-12-10;BVAA4;1434.76;38
7704;4876.0;2009-10-13;2009-12-12;OKTT4;3473.8;0
7705;4657.0;2009-10-14;2009-12-13;HBCC0;1882.22;40
7706;10033.0;2009-10-14;2009-12-13;NVHH2;3165.88;46
7710;9690.0;2009-10-18;2009-12-17;QSOP4;4055.47;42
7711;2824.0;2009-10-19;2009-12-18;BVAA2;2860.83;39
7714;6134.0;2009-10-22;2009-12-21;BVAA2;4629.7;37
7716;4948.0;2009-10-25;2009-12-24;HBCC0;3877.89;42
7717;4046.0;2009-10-26;2009-12-25;QAFD3;63.01;5
7722;11452.0;2009-10-28;2009-12-27;NVHH0;4977.49;7
7723;9570.0;2009-10-28;2009-12-27;HBCC4;4978.68;45
7726;4643.0;2009-11-05;2010-01-04;HBCC2;428.89;41
7727;9361.0;2009-11-06;2010-01-05;JNDD2;4201.96;40
7730;10687.0;2009-11-09;2010-01-08;WWAP0;39.58;48
7732;6362.0;2009-11-11;2010-01-10;QSOP1;3954.18;4
7742;4752.0;2009-11-19;2010-01-18;XDFF2;4927.83;46
7744;5276.0;2009-11-21;2010-01-20;XSZZ2;1954.35;4
7748;5427.0;2009-11-23;2010-01-22;QSOP4;3861.62;40
7749;4705.0;2009-11-24;2010-01-23;WWAP1;4935.01;42
7752;863.0;2009-11-25;2010-01-24;WWAP3;3038.3;50
7754;6088.0;2009-11-25;2010-01-24;JNDD2;3784.73;39
7755;5633.0;2009-11-26;2010-01-25;QPYG3;4549.71;42
7759;10317.0;2009-11-28;2010-01-27;LMFF0;1205.94;40
7761;4959.0;2009-12-01;2010-01-30;WDFE4;3445.16;0
7762;4515.0;2009-12-02;2010-01-31;XSZZ4;3500.69;42
7763;11861.0;2009-12-03;2010-02-01;XSZZ3;1587.5;50
7767;956.0;2009-12-06;2010-02-04;JNDD0;3192.53;39
7772;5923.0;2009-12-08;2010-02-06;WDFE2;2412.08;7
7775;1355.0;2009-12-10;2010-02-08;QPYG4;1750.61;36
7776;11395.0;2009-12-13;2010-02-11;XSZZ3;988.65;7
7781;11090.0;2009-12-17;2010-02-15;QPYG4;1353.52;48
7782;331.0;2009-12-19;2010-02-17;LMFF2;3524.28;48
7787;4687.0;2009-12-22;2010-02-20;JNDD2;4532.26;50
7790;506.0;2009-12-27;2010-02-25;NVHH1;1551.87;49
7795;10657.0;2010-01-01;2010-03-02;OKTT0;1348.8;49
7797;4477.0;2010-01-04;2010-03-05;WDFE3;1020.14;48
7798;6533.0;2010-01-04;2010-03-05;WWAP0;3396.81;48
7806;11253.0;2010-01-13;2010-03-14;XDFF0;4238.24;38
7809;4611.0;2010-01-15;2010-03-16;QPYG1;662.07;45
7813;11275.0;2010-01-16;2010-03-17;HBCC1;4000.68;48
7819;6006.0;2010-01-21;2010-03-22;LMFF2;638.45;49
7821;4772.0;2010-01-22;2010-03-23;BVAA1;46.24;50
7823;11294.0;2010-01-24;2010-03-25;BVAA0;3332.28;45
7825;11223.0;2010-01-26;2010-03-27;NVHH0;1725.62;37
7827;5716.0;2010-01-29;2010-03-30;JNDD0;4385.58;47
7828;5238.0;2010-01-30;2010-03-31;XSZZ1;1568.01;6
7831;225.0;2010-02-03;2010-04-04;XDFF4;3576.41;50
7834;9986.0;2010-02-03;2010-04-04;NVHH1;2082.41;40
7836;5785.0;2010-02-05;2010-04-06;WDFE4;289.25;7
7840;4614.0;2010-02-09;2010-04-10;QSOP0;4635.95;49
7846;5229.0;2010-02-11;2010-04-12;HBCC0;4462.26;7
7847;11526.0;2010-02-12;2010-04-13;BVAA0;1080.02;6
7848;4617.0;2010-02-13;2010-04-14;XSZZ3;1381.63;38
7850;1294.0;2010-02-15;2010-04-16;WDFE2;4381.43;4
7851;5886.0;2010-02-15;2010-04-16;WWAP1;3693.81;47
7853;5845.0;2010-02-17;2010-04-18;HBCC0;4088.01;48
7854;5975.0;2010-02-18;2010-04-19;QPYG3;3954.79;7
7856;5853.0;2010-02-19;2010-04-20;QPYG1;4567.4;6
7861;6163.0;2010-02-27;2010-04-28;QPYG2;2471.21;47
7862;6428.0;2010-02-28;2010-04-29;LMFF0;4523.03;42
7863;5009.0;2010-02-28;2010-04-29;WDFE3;1965.21;7
7864;1500.0;2010-03-02;2010-05-01;HBCC0;1907.7;4
7865;6295.0;2010-03-02;2010-05-01;OKTT1;4861.79;50
7867;2978.0;2010-03-02;2010-05-01;OKTT3;1600.59;43
7869;10988.0;2010-03-04;2010-05-03;XSZZ2;3193.42;45
7876;4880.0;2010-03-10;2010-05-09;XSZZ0;1310.29;5
7878;10515.0;2010-03-10;2010-05-09;OKTT1;1701.94;47
7879;859.0;2010-03-11;2010-05-10;XSZZ4;1775.12;37
7880;4644.0;2010-03-11;2010-05-10;WWAP2;4309.26;4
7881;11433.0;2010-03-11;2010-05-10;BVAA4;1320.66;7
7884;5951.0;2010-03-13;2010-05-12;QSOP0;4764.96;44
7888;11605.0;2010-03-13;2010-05-12;WDFE1;2250.46;42
7890;6428.0;2010-03-14;2010-05-13;XSZZ1;4834.93;40
7891;6463.0;2010-03-16;2010-05-15;QSOP4;421.46;37
7892;7112.0;2010-03-19;2010-05-18;XSZZ2;2500.82;6
7893;4772.0;2010-03-20;2010-05-19;WDFE4;3067.51;37
7894;6448.0;2010-03-20;2010-05-19;OKTT2;1471.43;42
7895;4562.0;2010-03-21;2010-05-20;HBCC1;296.3;42
7899;8946.0;2010-03-22;2010-05-21;QSOP4;3793.34;5
7900;223.0;2010-03-23;2010-05-22;HBCC2;2969.27;49
7901;6358.0;2010-03-24;2010-05-23;JNDD3;3663.62;46
7902;7082.0;2010-03-27;2010-05-26;QSOP4;1680.62;0
7904;11034.0;2010-03-29;2010-05-28;OKTT1;1687.8;5
7905;5009.0;2010-03-30;2010-05-29;WDFE4;1374.56;44
7910;4644.0;2010-04-03;2010-06-02;XSZZ4;1009.29;36
7912;5807.0;2010-04-04;2010-06-03;JNDD1;3406.04;42
7918;4209.0;2010-04-07;2010-06-06;BVAA2;2458.64;50
7919;6483.0;2010-04-07;2010-06-06;BVAA2;4196.1;46
7920;7067.0;2010-04-09;2010-06-08;HBCC4;2311.77;48
7921;4546.0;2010-04-10;2010-06-09;QAFD3;1584.34;4
7925;5564.0;2010-04-13;2010-06-12;HBCC2;1573.81;50
7927;5721.0;2010-04-14;2010-06-13;WDFE2;1728.56;40
7928;800.0;2010-04-15;2010-06-14;BVAA2;3487.33;43
7929;5009.0;2010-04-17;2010-06-16;WWAP1;3426.38;38
7930;9521.0;2010-04-17;2010-06-16;QSOP0;2167.59;37
7933;5197.0;2010-04-18;2010-06-17;WWAP2;3877.3;7
7935;4772.0;2010-04-20;2010-06-19;WDFE0;4107.33;36
7940;8673.0;2010-04-25;2010-06-24;HBCC3;939.61;46
7941;5259.0;2010-04-26;2010-06-25;OKTT0;893.37;37
7942;10292.0;2010-04-26;2010-06-25;WWAP2;346.75;36
7944;4614.0;2010-04-27;2010-06-26;QPYG1;1628.76;44
7946;5975.0;2010-04-28;2010-06-27;QAFD0;4312.17;7
7949;10328.0;2010-04-30;2010-06-29;QPYG4;3414.34;41
7953;6218.0;2010-05-05;2010-07-04;LMFF2;2693.28;40
7954;8683.0;2010-05-05;2010-07-04;WWAP1;528.1;40
7956;5537.0;2010-05-07;2010-07-06;QSOP4;2824.11;42
7961;5871.0;2010-05-09;2010-07-08;QPYG3;4410.12;44
7963;8818.0;2010-05-12;2010-07-11;QPYG0;1707.24;0
7968;5579.0;2010-05-16;2010-07-15;BVAA3;2683.74;5
7971;10804.0;2010-05-20;2010-07-19;HBCC4;1809.85;48
7972;4165.0;2010-05-21;2010-07-20;HBCC4;2961.23;0
7974;5404.0;2010-05-23;2010-07-22;BVAA4;3948.55;42
7977;4928.0;2010-05-24;2010-07-23;XSZZ3;785.4;0
7978;5694.0;2010-05-25;2010-07-24;WWAP2;425.92;37
7979;5425.0;2010-05-26;2010-07-25;BVAA3;2681.11;0
7980;33.0;2010-05-29;2010-07-28;BVAA3;3314.95;45
7981;2797.0;2010-05-29;2010-07-28;WDFE4;4365.89;43
7983;5569.0;2010-05-30;2010-07-29;JNDD3;1110.4;37
7985;11882.0;2010-05-30;2010-07-29;QPYG3;4685.04;36
7987;10008.0;2010-05-31;2010-07-30;XDFF3;3859.61;0
7989;11459.0;2010-06-01;2010-07-31;QPYG3;212.23;42
7990;4235.0;2010-06-04;2010-08-03;WDFE0;2573.46;39
7991;4244.0;2010-06-04;2010-08-03;HBCC3;1527.99;44
7993;471.0;2010-06-05;2010-08-04;XSZZ3;1864.36;36
7995;8928.0;2010-06-05;2010-08-04;OKTT2;1916.09;36
7997;4180.0;2010-06-07;2010-08-06;JNDD1;3924.93;7
8003;277.0;2010-06-11;2010-08-10;BVAA4;4416.46;41
8004;4224.0;2010-06-12;2010-08-11;QPYG0;1687.85;40
8009;5807.0;2010-06-19;2010-08-18;OKTT0;253.53;48
8011;9953.0;2010-06-20;2010-08-19;WWAP1;3769.8;36
8012;4742.0;2010-06-21;2010-08-20;WWAP0;1037.17;49
8013;5943.0;2010-06-22;2010-08-21;OKTT0;2277.38;44
8019;9386.0;2010-06-26;2010-08-25;BVAA3;444.73;46
8020;6038.0;2010-06-27;2010-08-26;QAFD4;2996.61;44
8023;11030.0;2010-06-30;2010-08-29;HBCC1;3596.91;7
8024;5554.0;2010-07-01;2010-08-30;XSZZ2;3634.37;50
8027;8568.0;2010-07-03;2010-09-01;WWAP3;591.96;43
8028;783.0;2010-07-04;2010-09-02;XDFF4;3636.23;0
8029;4699.0;2010-07-04;2010-09-02;BVAA3;4165.28;50
8031;6271.0;2010-07-08;2010-09-06;WWAP1;2813.63;41
8034;5415.0;2010-07-11;2010-09-09;QPYG2;2408.38;0
8037;6078.0;2010-07-13;2010-09-11;QSOP0;1318.18;46
8039;4644.0;2010-07-15;2010-09-13;JNDD3;4697.71;5
8040;9488.0;2010-07-15;2010-09-13;BVAA2;1461.66;42
8048;4772.0;2010-07-20;2010-09-18;WWAP4;4667.61;6
8051;11148.0;2010-07-21;2010-09-19;XSZZ3;3575.92;5
8053;5578.0;2010-07-22;2010-09-20;QPYG2;3415.48;38
8055;224.0;2010-07-23;2010-09-21;XSZZ0;4395.66;5
8056;7262.0;2010-07-23;2010-09-21;LMFF2;2781.53;36
8059;6101.0;2010-07-25;2010-09-23;QSOP3;4803.02;44
8060;491.0;2010-07-26;2010-09-24;BVAA0;922.11;50
8062;5972.0;2010-07-28;2010-09-26;OKTT0;366.41;38
8063;4571.0;2010-07-30;2010-09-28;NVHH0;3027.26;46
8066;6352.0;2010-07-31;2010-09-29;BVAA2;3760.92;37
8069;5133.0;2010-08-01;2010-09-30;WDFE4;3973.71;47
8070;7319.0;2010-08-02;2010-10-01;QPYG4;3054.72;46
8071;5175.0;2010-08-06;2010-10-05;HBCC4;245.76;40
8072;4531.0;2010-08-07;2010-10-06;HBCC3;2971.12;7
8074;5537.0;2010-08-10;2010-10-09;XDFF2;2064.71;38
8078;4772.0;2010-08-12;2010-10-11;WDFE4;1521.27;45
8083;6310.0;2010-08-15;2010-10-14;OKTT4;1021.95;44
8087;6275.0;2010-08-19;2010-10-18;QAFD0;413.02;47
8088;6075.0;2010-08-19;2010-10-18;QAFD4;2414.42;7
8090;5229.0;2010-08-20;2010-10-19;LMFF2;205.12;45
8091;5914.0;2010-08-20;2010-10-19;OKTT3;4061.72;41
8092;6491.0;2010-08-21;2010-10-20;QPYG0;4227.83;44
8093;5883.0;2010-08-22;2010-10-21;JNDD0;634.8;4
8094;11339.0;2010-08-23;2010-10-22;WDFE3;961.08;5
8096;5790.0;2010-08-24;2010-10-23;HBCC3;4526.12;47
8101;11606.0;2010-08-31;2010-10-30;LMFF2;509.48;5
8103;6137.0;2010-09-01;2010-10-31;JNDD1;1514.52;43
8105;4772.0;2010-09-02;2010-11-01;HBCC2;3333.62;37
8106;5152.0;2010-09-02;2010-11-01;OKTT2;2149.52;46
8110;5880.0;2010-09-05;2010-11-04;JNDD1;839.21;41
8116;11974.0;2010-09-12;2010-11-11;WWAP2;1716.42;5
8119;6298.0;2010-09-13;2010-11-12;WDFE0;2222.96;42
8122;4882.0;2010-09-14;2010-11-13;XSZZ3;1609.82;41
8123;7093.0;2010-09-14;2010-11-13;WDFE1;880.58;6
8126;2725.0;2010-09-17;2010-11-16;BVAA0;1365.06;7
8130;6275.0;2010-09-19;2010-11-18;QSOP1;4038.15;43
8136;9130.0;2010-09-21;2010-11-20;BVAA4;4437.5;43
8145;741.0;2010-10-01;2010-11-30;BVAA0;533.0;5
8150;5270.0;2010-10-05;2010-12-04;QSOP0;4358.67;44
8154;6485.0;2010-10-06;2010-12-05;QSOP3;3593.78;49
8159;5480.0;2010-10-11;2010-12-10;XSZZ3;168.55;46
8162;1344.0;2010-10-12;2010-12-11;WDFE0;3433.07;0
8163;5457.0;2010-10-12;2010-12-11;OKTT3;3154.75;0
8165;6257.0;2010-10-14;2010-12-13;HBCC1;2685.07;38
8166;4541.0;2010-10-15;2010-12-14;QSOP0;2934.46;5
8170;5788.0;2010-10-18;2010-12-17;HBCC2;3881.33;36
8173;5178.0;2010-10-22;2010-12-21;WDFE1;4446.54;7
8174;5880.0;2010-10-22;2010-12-21;HBCC4;1009.66;0
8175;6383.0;2010-10-23;2010-12-22;QSOP3;1017.11;46
8177;5638.0;2010-10-23;2010-12-22;HBCC4;257.59;43
8184;6181.0;2010-10-30;2010-12-29;JNDD0;439.1;47
8185;8697.0;2010-10-30;2010-12-29;XDFF3;4816.48;36
8186;11903.0;2010-10-30;2010-12-29;QSOP3;3676.46;49
8187;325.0;2010-10-31;2010-12-30;QSOP4;4158.32;40
8188;4581.0;2010-10-31;2010-12-30;OKTT4;4710.03;6
8189;8930.0;2010-11-01;2010-12-31;QPYG0;4031.37;41
8193;11239.0;2010-11-03;2011-01-02;JNDD1;4709.93;43
8195;4998.0;2010-11-04;2011-01-03;QSOP2;1384.38;46
8198;4537.0;2010-11-05;2011-01-04;NVHH1;1791.0;0
8201;6275.0;2010-11-06;2011-01-05;HBCC1;4209.71;6
8203;940.0;2010-11-07;2011-01-06;LMFF4;4721.24;40
8204;4138.0;2010-11-08;2011-01-07;BVAA4;2388.5;40
8205;6246.0;2010-11-08;2011-01-07;BVAA0;1197.96;44
8208;5790.0;2010-11-10;2011-01-09;JNDD4;2925.71;44
8216;9435.0;2010-11-13;2011-01-12;OKTT1;2179.84;47
8219;5436.0;2010-11-15;2011-01-14;XSZZ0;462.71;0
8221;4933.0;2010-11-17;2011-01-16;XSZZ3;1368.77;42
8224;5727.0;2010-11-20;2011-01-19;QSOP4;1779.64;38
8225;4771.0;2010-11-22;2011-01-21;BVAA1;3628.5;39
8226;11703.0;2010-11-22;2011-01-21;WDFE1;4475.0;38
8227;838.0;2010-11-23;2011-01-22;WDFE3;3283.75;50
8228;8376.0;2010-11-24;2011-01-23;BVAA3;3553.4;47
8229;9149.0;2010-11-24;2011-01-23;LMFF0;2489.07;45
8233;1226.0;2010-11-27;2011-01-26;XSZZ2;1951.89;37
8234;5439.0;2010-11-27;2011-01-26;QSOP3;531.42;5
8235;6277.0;2010-11-27;2011-01-26;WWAP3;3227.88;36
8238;4258.0;2010-11-29;2011-01-28;QPYG2;4533.49;7
8241;5445.0;2010-12-01;2011-01-30;XSZZ4;3742.29;41
8242;11800.0;2010-12-01;2011-01-30;WWAP1;593.04;47
8244;11968.0;2010-12-02;2011-01-31;HBCC2;1588.88;7
8248;5792.0;2010-12-04;2011-02-02;QAFD4;2297.68;0
8249;11669.0;2010-12-05;2011-02-03;XSZZ4;3559.03;7
8250;6465.0;2010-12-07;2011-02-05;WWAP3;4030.9;37
8253;5771.0;2010-12-08;2011-02-06;HBCC4;2825.86;45
8256;11879.0;2010-12-09;2011-02-07;WDFE4;1454.07;5
8257;4649.0;2010-12-12;2011-02-10;BVAA4;3188.96;39
8260;9659.0;2010-12-15;2011-02-13;JNDD4;324.73;39
8268;5654.0;2010-12-21;2011-02-19;WDFE3;3815.78;47
8279;5458.0;2010-12-28;2011-02-26;WWAP0;330.47;39
8281;11898.0;2010-12-28;2011-02-26;QPYG0;1717.33;5
8284;10494.0;2011-01-02;2011-03-03;WDFE3;1520.99;37
8289;9152.0;2011-01-06;2011-03-07;QSOP4;2163.07;37
8290;1471.0;2011-01-07;2011-03-08;QPYG4;3049.4;46
8292;5805.0;2011-01-07;2011-03-08;NVHH1;2981.17;46
8293;4911.0;2011-01-08;2011-03-09;QPYG1;3515.77;0
8296;6322.0;2011-01-09;2011-03-10;BVAA2;1239.35;40
8297;5575.0;2011-01-09;2011-03-10;NVHH1;1175.48;6
8299;489.0;2011-01-11;2011-03-12;XSZZ0;218.26;47
8300;11803.0;2011-01-11;2011-03-12;XSZZ1;2761.59;4
8302;5861.0;2011-01-12;2011-03-13;JNDD2;4689.87;4
8303;5224.0;2011-01-12;2011-03-13;OKTT3;4382.39;46
8304;6176.0;2011-01-12;2011-03-13;OKTT4;4460.43;43
8305;11923.0;2011-01-12;2011-03-13;XSZZ2;955.99;47
8310;9447.0;2011-01-15;2011-03-16;OKTT4;4374.34;41
8312;5009.0;2011-01-17;2011-03-18;QPYG4;3791.0;41
8315;4772.0;2011-01-19;2011-03-20;JNDD4;2972.37;49
8320;11162.0;2011-01-25;2011-03-26;NVHH0;3804.83;47
8322;6463.0;2011-01-26;2011-03-27;XSZZ1;3781.47;48
8325;7073.0;2011-01-28;2011-03-29;XDFF4;2575.64;46
8327;6142.0;2011-01-30;2011-03-31;HBCC2;3190.94;37
8328;6202.0;2011-02-01;2011-04-02;XSZZ3;766.24;38
8331;5590.0;2011-02-02;2011-04-03;XDFF3;4610.8;49
8333;11946.0;2011-02-03;2011-04-04;WWAP0;1848.16;5
8335;430.0;2011-02-04;2011-04-05;XSZZ0;3519.2;37
8338;793.0;2011-02-05;2011-04-06;BVAA0;4421.31;39
8339;8461.0;2011-02-05;2011-04-06;QAFD2;3794.21;4
8341;6363.0;2011-02-06;2011-04-07;HBCC4;1883.94;46
8343;10264.0;2011-02-07;2011-04-08;WWAP2;2589.39;38
8344;5009.0;2011-02-08;2011-04-09;JNDD2;525.61;0
8350;5938.0;2011-02-12;2011-04-13;BVAA0;1909.33;46
8352;8763.0;2011-02-13;2011-04-14;BVAA0;1271.01;6
8354;5453.0;2011-02-17;2011-04-18;QAFD4;2675.33;5
8356;5955.0;2011-02-18;2011-04-19;JNDD0;3446.49;4
8357;10921.0;2011-02-18;2011-04-19;QPYG0;1821.15;46
8361;6534.0;2011-02-22;2011-04-23;QSOP3;2936.1;40
8364;538.0;2011-02-24;2011-04-25;LMFF4;4412.43;45
8365;6167.0;2011-02-25;2011-04-26;HBCC1;1724.72;41
8368;6371.0;2011-03-01;2011-04-30;JNDD4;4260.7;48
8369;9032.0;2011-03-01;2011-04-30;QPYG3;4915.23;47
8370;4722.0;2011-03-03;2011-05-02;LMFF1;2499.48;38
8375;10121.0;2011-03-07;2011-05-06;QPYG0;4298.67;50
8379;5160.0;2011-03-15;2011-05-14;WDFE2;2250.22;37
8382;6480.0;2011-03-18;2011-05-17;XSZZ4;1575.93;37
8383;10322.0;2011-03-18;2011-05-17;HBCC3;988.79;47
8384;9192.0;2011-03-18;2011-05-17;XSZZ2;1805.98;48
8390;11581.0;2011-03-22;2011-05-21;HBCC1;4601.36;49
8395;8389.0;2011-03-28;2011-05-27;OKTT1;3062.57;6
8396;11303.0;2011-03-29;2011-05-28;WDFE2;1663.85;36
8399;5009.0;2011-03-31;2011-05-30;WWAP3;4762.93;6
8400;10805.0;2011-03-31;2011-05-30;QSOP4;1929.23;37
8401;11394.0;2011-03-31;2011-05-30;BVAA0;1265.18;41
8403;1461.0;2011-04-02;2011-06-01;QPYG4;4756.27;5
8404;7322.0;2011-04-02;2011-06-01;XDFF3;506.97;0
8410;4699.0;2011-04-05;2011-06-04;XDFF2;2551.13;39
8416;5889.0;2011-04-12;2011-06-11;WWAP1;4744.78;38
8417;6218.0;2011-04-12;2011-06-11;QSOP2;4268.22;50
8420;4536.0;2011-04-13;2011-06-12;OKTT2;1628.06;46
8421;5899.0;2011-04-14;2011-06-13;OKTT0;4525.05;45
8423;6544.0;2011-04-16;2011-06-15;NVHH0;387.03;40
8426;10372.0;2011-04-17;2011-06-16;QSOP4;4801.62;0
8432;6474.0;2011-04-22;2011-06-21;QPYG2;1182.32;45
8433;6388.0;2011-04-23;2011-06-22;LMFF4;4520.42;40
8434;9820.0;2011-04-23;2011-06-22;XDFF0;1073.48;5
8436;4911.0;2011-04-24;2011-06-23;QSOP3;1805.83;40
8437;632.0;2011-04-25;2011-06-24;OKTT2;49.27;46
8440;11944.0;2011-04-26;2011-06-25;JNDD1;2515.52;6
8441;6147.0;2011-04-27;2011-06-26;BVAA0;1284.96;41
8449;5009.0;2011-05-04;2011-07-03;XSZZ1;831.36;44
8453;5186.0;2011-05-06;2011-07-05;QSOP4;3836.78;47
8459;9314.0;2011-05-09;2011-07-08;QPYG0;3118.35;42
8461;5009.0;2011-05-12;2011-07-11;JNDD3;1401.45;43
8473;6012.0;2011-05-18;2011-07-17;NVHH1;4149.9;44
8475;6270.0;2011-05-19;2011-07-18;NVHH2;4784.25;45
8477;5427.0;2011-05-19;2011-07-18;XSZZ1;1536.94;41
8478;5009.0;2011-05-19;2011-07-18;WWAP3;2668.85;45
8479;5964.0;2011-05-20;2011-07-19;LMFF1;2190.37;46
8480;11687.0;2011-05-20;2011-07-19;QPYG3;1764.28;49
