;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
3206;8266.0;2000-06-07;2000-06-06;;3831.04;36.0
3207;424.0;2000-06-09;2000-06-05;;1589.55;38.0
3208;7186.0;2000-06-09;2000-06-08;;289.73;32.0
3209;6206.0;2000-06-09;2000-06-07;;1879.64;33.0
3210;11683.0;2000-06-09;2000-06-06;;4912.89;46.0
3211;5839.0;2000-06-10;2000-06-10;;4854.67;11.0
3212;5009.0;2000-06-10;2000-06-06;;3070.06;48.0
3213;8758.0;2000-06-10;2000-06-06;;4530.28;22.0
3214;6448.0;2000-06-11;2000-06-08;;3498.98;29.0
3215;4772.0;2000-06-13;2000-06-11;;3691.84;8.0
3216;5423.0;2000-06-14;2000-06-14;;3928.18;29.0
3217;5790.0;2000-06-15;2000-06-14;;3299.66;17.0
3218;9227.0;2000-06-16;2000-06-15;;4325.11;37.0
3219;4772.0;2000-06-18;2000-06-17;;3994.19;33.0
3220;11191.0;2000-06-18;2000-06-16;;1395.21;8.0
3221;11767.0;2000-06-18;2000-06-16;;2133.56;25.0
3222;10633.0;2000-06-20;2000-06-16;;159.31;31.0
3223;5126.0;2000-06-21;2000-06-17;;3155.42;32.0
3224;6294.0;2000-06-21;2000-06-21;;3870.56;21.0
3225;8702.0;2000-06-21;2000-06-19;;459.86;11.0
3226;1460.0;2000-06-23;2000-06-22;;1700.45;9.0
3227;5247.0;2000-06-23;2000-06-23;;3381.58;34.0
3228;10904.0;2000-06-23;2000-06-20;;1863.16;14.0
3229;5144.0;2000-06-24;2000-06-20;;2426.24;32.0
3230;6218.0;2000-06-24;2000-06-20;;4674.83;38.0
3231;6088.0;2000-06-25;2000-06-22;;622.15;39.0
3232;5009.0;2000-06-26;2000-06-25;;2452.26;41.0
3233;5872.0;2000-06-26;2000-06-23;;4362.06;38.0
3234;8388.0;2000-06-26;2000-06-26;;4031.17;10.0
3235;11869.0;2000-06-27;2000-06-26;;4048.44;18.0
3236;5861.0;2000-06-28;2000-06-24;;1184.1;32.0
3237;4772.0;2000-06-28;2000-06-24;;3127.16;29.0
3238;10822.0;2000-06-28;2000-06-26;;4313.51;45.0
3239;9646.0;2000-06-29;2000-06-29;;320.5;14.0
3240;6390.0;2000-07-01;2000-07-01;;2978.65;33.0
3241;6441.0;2000-07-02;2000-07-02;;1719.69;11.0
3242;5972.0;2000-07-03;2000-06-30;;2010.08;11.0
3243;4764.0;2000-07-04;2000-07-04;;1919.74;50.0
3244;6515.0;2000-07-05;2000-07-04;;613.11;17.0
3245;6298.0;2000-07-05;2000-07-02;;315.42;19.0
3246;759.0;2000-07-06;2000-07-04;;3588.95;15.0
3247;4772.0;2000-07-06;2000-07-06;;4439.41;6.0
3248;11759.0;2000-07-06;2000-07-05;;2489.73;13.0
3249;11058.0;2000-07-07;2000-07-07;;4867.31;30.0
3250;4972.0;2000-07-11;2000-07-08;;2716.36;39.0
3251;4059.0;2000-07-12;2000-07-12;;2865.27;42.0
3252;5452.0;2000-07-12;2000-07-10;;1112.23;19.0
3253;1515.0;2000-07-14;2000-07-14;;3703.0;4.0
3254;6399.0;2000-07-14;2000-07-12;;842.14;24.0
3255;5986.0;2000-07-15;2000-07-11;;2912.64;39.0
3256;6344.0;2000-07-16;2000-07-13;;2218.63;32.0
3257;439.0;2000-07-18;2000-07-15;;185.04;19.0
3258;4974.0;2000-07-20;2000-07-19;;1288.35;0.0
3259;8305.0;2000-07-21;2000-07-19;;2424.62;6.0
3260;4734.0;2000-07-22;2000-07-20;;892.96;11.0
3261;10614.0;2000-07-22;2000-07-19;;4666.25;12.0
3262;63.0;2000-07-24;2000-07-24;;3446.87;7.0
3263;4614.0;2000-07-24;2000-07-23;;4615.51;41.0
3264;11414.0;2000-07-24;2000-07-22;;376.29;50.0
3265;1410.0;2000-07-25;2000-07-25;;1622.04;30.0
3266;5849.0;2000-07-25;2000-07-23;;4690.06;30.0
3267;8476.0;2000-07-25;2000-07-24;;2819.76;29.0
3268;8610.0;2000-07-26;2000-07-26;;1033.4;2.0
3269;4772.0;2000-07-26;2000-07-26;;4640.89;8.0
3270;4696.0;2000-07-27;2000-07-24;;4356.78;20.0
3271;6302.0;2000-07-28;2000-07-27;;4740.16;36.0
3272;8546.0;2000-07-28;2000-07-28;;4141.94;41.0
3273;4627.0;2000-07-30;2000-07-30;;2558.45;5.0
3274;6393.0;2000-07-31;2000-07-29;;778.82;36.0
3275;10330.0;2000-08-01;2000-07-28;;2627.18;45.0
3276;8702.0;2000-08-02;2000-08-02;;1589.16;20.0
3277;5766.0;2000-08-03;2000-08-03;;3358.97;1.0
3278;6323.0;2000-08-04;2000-07-31;;816.97;17.0
3279;4930.0;2000-08-05;2000-08-01;;2029.86;45.0
3280;5009.0;2000-08-06;2000-08-04;;3729.88;33.0
3281;5880.0;2000-08-07;2000-08-04;;3142.49;28.0
3282;8793.0;2000-08-07;2000-08-05;;3796.01;45.0
3283;9525.0;2000-08-07;2000-08-06;;1012.62;8.0
3284;10931.0;2000-08-09;2000-08-09;;2768.82;0.0
3285;5189.0;2000-08-11;2000-08-11;;2084.37;47.0
3286;11947.0;2000-08-11;2000-08-11;;2645.1;47.0
3287;6298.0;2000-08-13;2000-08-13;;2156.04;26.0
3288;4759.0;2000-08-14;2000-08-13;;361.97;37.0
3289;70.0;2000-08-16;2000-08-13;;1312.67;36.0
3290;6415.0;2000-08-17;2000-08-13;;1672.57;39.0
3291;11345.0;2000-08-17;2000-08-15;;4673.94;24.0
3292;6059.0;2000-08-19;2000-08-15;;3145.68;28.0
3293;781.0;2000-08-20;2000-08-17;;3025.83;17.0
3294;5490.0;2000-08-20;2000-08-18;;3566.7;18.0
3295;5725.0;2000-08-20;2000-08-16;;2764.15;11.0
3296;2811.0;2000-08-22;2000-08-20;;396.48;15.0
3297;394.0;2000-08-25;2000-08-22;;2401.9;21.0
3298;10741.0;2000-08-27;2000-08-25;;4218.3;46.0
3299;5009.0;2000-08-28;2000-08-25;;83.36;41.0
3300;4459.0;2000-08-28;2000-08-26;;4243.62;48.0
3301;6269.0;2000-08-28;2000-08-26;;2822.92;7.0
3302;10745.0;2000-08-28;2000-08-28;;1138.82;13.0
3303;6502.0;2000-08-29;2000-08-25;;3910.78;34.0
3304;8669.0;2000-08-29;2000-08-26;;1159.98;11.0
3305;6393.0;2000-08-30;2000-08-27;;354.0;24.0
3306;4640.0;2000-08-30;2000-08-26;;3171.08;45.0
3307;939.0;2000-08-31;2000-08-28;;230.45;29.0
3308;8387.0;2000-08-31;2000-08-27;;4297.33;15.0
3309;5414.0;2000-09-02;2000-08-29;;3643.04;39.0
3310;11618.0;2000-09-02;2000-08-30;;4954.98;36.0
3311;11861.0;2000-09-02;2000-08-31;;4482.17;33.0
3312;6208.0;2000-09-03;2000-09-02;;577.62;3.0
3313;7335.0;2000-09-03;2000-08-31;;3449.83;18.0
3314;11977.0;2000-09-03;2000-09-02;;3908.71;33.0
3315;5009.0;2000-09-04;2000-09-02;;1966.48;26.0
3316;6075.0;2000-09-05;2000-09-04;;1230.61;50.0
3317;6428.0;2000-09-06;2000-09-02;;188.08;0.0
3318;5638.0;2000-09-08;2000-09-07;;2507.27;33.0
3319;6226.0;2000-09-08;2000-09-05;;2526.23;36.0
3320;5524.0;2000-09-08;2000-09-06;;2599.05;28.0
3321;10927.0;2000-09-10;2000-09-06;;4578.34;22.0
3322;5951.0;2000-09-13;2000-09-09;;1218.22;2.0
3323;4520.0;2000-09-13;2000-09-12;;3426.2;7.0
3324;9639.0;2000-09-13;2000-09-11;;4959.45;44.0
3325;6161.0;2000-09-14;2000-09-13;;4181.79;22.0
3326;11324.0;2000-09-14;2000-09-12;;1802.37;17.0
3327;10693.0;2000-09-15;2000-09-13;;2486.31;25.0
3328;6025.0;2000-09-16;2000-09-12;;1242.85;20.0
3329;2967.0;2000-09-17;2000-09-17;;4405.55;47.0
3330;5985.0;2000-09-17;2000-09-17;;3661.98;14.0
3331;2794.0;2000-09-19;2000-09-19;;421.62;5.0
3332;11953.0;2000-09-19;2000-09-17;;1373.81;2.0
3333;9103.0;2000-09-19;2000-09-15;;3547.42;11.0
3334;5009.0;2000-09-20;2000-09-20;;2831.7;47.0
3335;8258.0;2000-09-20;2000-09-20;;1369.91;33.0
3336;9443.0;2000-09-20;2000-09-20;;1488.61;29.0
3338;9260.0;2000-09-22;2000-09-22;QAFD0;3706.06;38.0
3344;4745.0;2000-09-27;2000-09-26;WDFE1;4260.21;9.0
3348;5259.0;2000-09-29;2000-09-26;QAFD3;3332.55;42.0
3351;8317.0;2000-09-29;2000-09-29;XDFF0;532.89;5.0
3355;11028.0;2000-09-30;2000-09-29;WDFE1;3400.94;14.0
3359;547.0;2000-10-06;2000-10-05;LMFF1;2548.28;6.0
3361;9229.0;2000-10-06;2000-10-05;WDFE1;2600.08;8.0
3363;5531.0;2000-10-07;2000-10-06;NVHH1;2729.54;39.0
3366;5750.0;2000-10-08;2000-10-06;XDFF2;3335.15;43.0
3367;5167.0;2000-10-08;2000-10-04;LMFF4;2074.59;28.0
3368;4734.0;2000-10-09;2000-10-06;NVHH3;1344.59;35.0
3369;4627.0;2000-10-09;2000-10-07;XDFF2;575.69;32.0
3378;5814.0;2000-10-14;2000-10-11;LMFF3;3934.1;13.0
3379;9989.0;2000-10-15;2000-10-12;WDFE3;4709.23;10.0
3380;1563.0;2000-10-16;2000-10-12;QAFD4;2924.44;8.0
3387;6473.0;2000-10-18;2000-10-15;WDFE3;1144.67;21.0
3389;8713.0;2000-10-18;2000-10-18;OKTT0;1558.27;35.0
3393;1036.0;2000-10-26;2000-10-22;LMFF4;3006.88;13.0
3395;6179.0;2000-10-29;2000-10-28;XDFF1;4884.13;3.0
3403;8262.0;2000-11-03;2000-11-01;LMFF2;298.04;9.0
3405;5009.0;2000-11-04;2000-11-01;WDFE3;350.53;12.0
3412;6294.0;2000-11-08;2000-11-08;XDFF0;2667.38;14.0
3414;5606.0;2000-11-09;2000-11-09;OKTT0;151.01;5.0
3416;5009.0;2000-11-09;2000-11-08;LMFF1;3796.11;24.0
3417;5511.0;2000-11-10;2000-11-06;XDFF4;4684.51;14.0
3420;5491.0;2000-11-13;2000-11-12;WDFE1;3095.75;14.0
3421;4505.0;2000-11-14;2000-11-10;LMFF4;1204.59;31.0
3426;6009.0;2000-11-16;2000-11-14;LMFF2;2672.44;11.0
3432;6415.0;2000-11-23;2000-11-19;NVHH4;2142.79;45.0
3437;6006.0;2000-11-28;2000-11-26;XDFF2;1532.71;30.0
3439;5437.0;2000-11-28;2000-11-25;LMFF3;2119.95;28.0
3444;5444.0;2000-12-02;2000-11-29;WDFE3;3948.41;4.0
3450;6538.0;2000-12-04;2000-12-02;QAFD2;3332.64;38.0
3453;8610.0;2000-12-05;2000-12-05;OKTT0;82.35;20.0
3457;5780.0;2000-12-08;2001-01-07;NVHH4;4388.97;12.0
3458;943.0;2000-12-09;2000-12-09;OKTT0;2229.82;48.0
3460;5550.0;2000-12-10;2001-01-09;QAFD2;401.95;41.0
3461;9375.0;2000-12-10;2000-12-06;NVHH4;2030.09;38.0
3469;10934.0;2000-12-14;2001-01-13;QAFD4;4899.61;31.0
3471;5458.0;2000-12-15;2000-12-12;QAFD3;2898.19;43.0
3482;6445.0;2000-12-18;2001-01-17;OKTT0;1653.13;38.0
3484;4160.0;2000-12-19;2000-12-15;XDFF4;4667.12;17.0
3495;612.0;2000-12-23;2000-12-19;LMFF4;3560.29;17.0
3498;6345.0;2000-12-24;2000-12-20;LMFF4;1791.99;21.0
3502;4740.0;2000-12-25;2001-01-24;XDFF2;97.75;4.0
3509;2938.0;2000-12-27;2000-12-24;WDFE3;3660.49;47.0
3510;5751.0;2000-12-27;2001-01-26;WDFE3;3439.32;22.0
3512;6362.0;2000-12-28;2001-01-27;QAFD2;3566.14;49.0
3514;4742.0;2000-12-29;2001-01-28;OKTT0;4997.34;10.0
3517;5798.0;2000-12-30;2000-12-27;NVHH3;482.15;9.0
3520;10827.0;2000-12-31;2001-01-30;WDFE3;2282.28;29.0
3521;11618.0;2000-12-31;2000-12-27;QAFD4;4521.21;17.0
3526;2968.0;2001-01-05;2001-02-04;WWAP4;2707.7;14.0
3527;10886.0;2001-01-06;2001-02-05;QAFD4;2380.43;18.0
3544;4885.0;2001-01-22;2001-02-21;XDFF2;3223.18;28.0
3551;4960.0;2001-02-01;2001-03-03;XDFF1;4816.27;48.0
3557;11229.0;2001-02-03;2001-03-05;QAFD3;3103.1;43.0
3565;11836.0;2001-02-09;2001-03-11;XDFF0;2240.52;19.0
3566;8728.0;2001-02-10;2001-03-12;QAFD3;1241.62;47.0
3567;5009.0;2001-02-14;2001-03-16;OKTT0;2122.19;40.0
3570;11724.0;2001-02-14;2001-03-16;LMFF4;2705.59;27.0
3577;4159.0;2001-02-19;2001-03-21;LMFF0;3061.82;19.0
3583;11114.0;2001-02-23;2001-03-25;LMFF0;2247.33;39.0
3589;517.0;2001-03-04;2001-04-03;NVHH1;92.14;2.0
3605;6398.0;2001-03-17;2001-04-16;WWAP4;4669.62;34.0
3608;197.0;2001-03-19;2001-04-18;NVHH1;3556.21;35.0
3612;8707.0;2001-03-23;2001-04-22;WWAP4;3217.32;37.0
3616;4679.0;2001-03-29;2001-04-28;QAFD2;2400.87;42.0
3617;5817.0;2001-03-30;2001-04-29;QAFD1;2543.21;37.0
3621;9618.0;2001-04-02;2001-05-02;QAFD0;4123.28;50.0
3622;4303.0;2001-04-03;2001-05-03;QAFD0;1706.28;16.0
3623;5968.0;2001-04-04;2001-05-04;QAFD0;1135.38;42.0
3628;5009.0;2001-04-08;2001-05-08;LMFF3;4063.19;17.0
3631;5268.0;2001-04-17;2001-05-17;WDFE1;3691.04;21.0
3633;4974.0;2001-04-20;2001-05-20;LMFF0;4152.55;25.0
3636;11231.0;2001-04-21;2001-05-21;WDFE1;2814.51;5.0
3637;6082.0;2001-04-22;2001-05-22;OKTT0;4791.69;8.0
3641;6344.0;2001-04-23;2001-05-23;QAFD3;698.76;18.0
3642;4459.0;2001-04-25;2001-05-25;QAFD0;3219.6;45.0
3645;922.0;2001-04-27;2001-05-27;XDFF0;86.47;46.0
3649;9948.0;2001-05-01;2001-05-31;WDFE3;3380.69;7.0
3650;739.0;2001-05-02;2001-06-01;QAFD0;846.57;32.0
3651;5885.0;2001-05-02;2001-06-01;XDFF2;4895.59;28.0
3658;11677.0;2001-05-06;2001-06-05;WWAP4;41.45;16.0
3660;6185.0;2001-05-08;2001-06-07;XDFF0;4613.18;4.0
3662;5009.0;2001-05-09;2001-06-08;NVHH4;4631.22;11.0
3669;4548.0;2001-05-14;2001-06-13;WDFE3;1728.64;49.0
3674;897.0;2001-05-15;2001-06-14;QAFD3;4375.49;7.0
3677;4592.0;2001-05-16;2001-06-15;QAFD4;1094.29;19.0
3682;5716.0;2001-05-21;2001-06-20;QAFD2;1245.37;30.0
3685;9260.0;2001-05-22;2001-06-21;XDFF4;3617.75;47.0
3687;6088.0;2001-05-23;2001-06-22;NVHH3;1701.54;26.0
3698;6294.0;2001-05-30;2001-06-29;WDFE1;4211.33;50.0
3700;4515.0;2001-06-01;2001-07-01;WDFE1;1797.59;9.0
3709;5726.0;2001-07-13;2001-07-13;OKTT0;3297.55;8.0
3710;4641.0;2001-07-13;2001-07-13;QAFD2;3038.13;16.0
3711;7219.0;2001-07-13;2001-07-13;LMFF1;1683.27;33.0
3712;5930.0;2001-07-14;2001-07-14;WDFE1;1433.35;38.0
3715;4945.0;2001-07-16;2001-07-16;WDFE1;308.04;17.0
3718;4748.0;2001-07-18;2001-07-18;NVHH4;780.49;44.0
3720;5593.0;2001-07-19;2001-07-19;NVHH4;2856.69;19.0
3724;910.0;2001-07-21;2001-07-21;WWAP4;3636.55;46.0
3730;2912.0;2001-07-24;2001-07-24;NVHH3;4182.05;49.0
3737;10994.0;2001-07-28;2001-07-28;OKTT0;572.81;14.0
3742;7079.0;2001-08-01;2001-08-01;QAFD2;1408.79;8.0
3746;5200.0;2001-08-04;2001-08-04;NVHH4;3280.28;39.0
3748;10133.0;2001-08-05;2001-08-05;QAFD3;354.57;26.0
3749;4712.0;2001-08-07;2001-08-07;XDFF0;2391.04;16.0
3761;10795.0;2001-08-16;2001-08-16;QAFD4;558.46;31.0
3763;675.0;2001-08-20;2001-08-20;XDFF2;4162.71;19.0
3764;4465.0;2001-08-20;2001-08-20;LMFF4;4311.9;32.0
3765;5141.0;2001-08-21;2001-08-21;XDFF3;885.12;24.0
3769;4999.0;2001-08-25;2001-08-25;WDFE1;2110.33;45.0
3771;6315.0;2001-08-27;2001-08-27;WWAP4;1851.26;34.0
3772;9995.0;2001-08-28;2001-08-28;WDFE3;4655.69;43.0
3774;4863.0;2001-08-30;2001-08-30;XDFF2;2238.26;17.0
3777;6231.0;2001-09-03;2001-09-03;XDFF1;651.79;49.0
3786;4772.0;2001-09-10;2001-09-10;QAFD2;4009.8;10.0
3791;10937.0;2001-09-12;2001-09-12;NVHH1;1890.88;12.0
3792;536.0;2001-09-14;2001-09-14;XDFF2;2733.14;7.0
3800;5692.0;2001-09-16;2001-09-16;OKTT0;4527.94;7.0
3802;8639.0;2001-09-17;2001-09-17;QAFD1;4714.28;0.0
3803;5578.0;2001-09-18;2001-09-18;WDFE1;3373.94;47.0
3813;4531.0;2001-09-28;2001-09-28;WWAP4;1554.83;6.0
3814;11520.0;2001-09-28;2001-09-28;LMFF4;1666.08;1.0
3824;5606.0;2001-10-09;2001-10-09;QAFD4;4904.38;47.0
3825;9381.0;2001-10-11;2001-10-11;QAFD1;4414.52;28.0
3830;6168.0;2001-10-15;2001-10-15;QAFD2;4478.41;45.0
3835;6289.0;2001-10-19;2001-10-19;WDFE3;2584.92;14.0
3837;11500.0;2001-10-24;2001-10-24;QAFD1;3220.29;42.0
3839;11522.0;2001-10-27;2001-10-27;XDFF2;3589.21;6.0
3842;6488.0;2001-10-30;2001-10-30;QAFD2;3214.82;28.0
3853;10865.0;2001-11-04;2001-11-04;QAFD2;352.78;10.0
3854;8571.0;2001-11-09;2001-11-09;LMFF4;3702.81;11.0
3858;8775.0;2001-11-13;2001-11-13;XDFF3;1758.86;46.0
3859;5850.0;2001-11-15;2001-11-15;XDFF3;4033.71;15.0
3860;5655.0;2001-11-15;2001-11-15;OKTT0;3773.15;26.0
3861;11073.0;2001-11-18;2001-11-18;LMFF2;2157.6;34.0
3868;4772.0;2001-11-22;2001-11-22;LMFF1;;46.0
3872;4888.0;2001-11-24;2001-11-24;NVHH3;;29.0
3878;267.0;2001-11-27;2001-11-27;XDFF2;;5.0
3879;11471.0;2001-11-28;2001-11-28;XDFF1;;46.0
3890;4127.0;2001-12-06;2001-12-06;NVHH1;;23.0
3912;5009.0;2001-12-25;2001-12-25;QAFD4;;8.0
3918;5424.0;2001-12-29;2001-12-29;XDFF0;;20.0
3927;245.0;2002-01-05;2002-01-05;XDFF4;;18.0
3933;10372.0;2002-01-09;2002-01-09;XDFF3;;31.0
3938;6158.0;2002-01-14;2002-01-14;NVHH1;;47.0
3939;6502.0;2002-01-14;2002-01-14;QAFD4;;34.0
3943;120.0;2002-01-18;2002-01-18;QAFD2;;21.0
3958;248.0;2002-01-25;2002-01-25;WWAP4;;1.0
3960;4217.0;2002-01-25;2002-01-25;QAFD0;;10.0
3966;11883.0;2002-01-27;2002-01-27;WWAP4;;25.0
3967;10987.0;2002-01-29;2002-01-29;WDFE3;;32.0
3971;1527.0;2002-02-01;2002-02-01;XDFF0;;48.0
3974;6285.0;2002-02-01;2002-02-01;QAFD0;;25.0
3980;11896.0;2002-02-04;2002-02-04;WDFE3;;2.0
3986;5950.0;2002-02-07;2002-02-07;XDFF1;;12.0
3989;156.0;2002-02-10;2002-02-10;QAFD3;;25.0
3993;10802.0;2002-02-13;2002-02-13;XDFF1;;30.0
3994;11378.0;2002-02-14;2002-02-14;WWAP4;;42.0
3996;5968.0;2002-02-18;2002-02-18;NVHH4;;39.0
3998;5881.0;2002-02-19;2002-02-19;XDFF0;;7.0
3999;5731.0;2002-02-19;2002-02-19;NVHH3;;47.0
4003;2829.0;2002-02-24;2002-02-24;LMFF0;;6.0
4004;4149.0;2002-02-24;2002-02-24;WDFE3;;28.0
4006;4668.0;2002-02-26;2002-02-26;XDFF2;;23.0
4007;1208.0;2002-02-27;2002-02-27;NVHH1;;21.0
4016;203.0;2002-03-06;2002-03-06;WDFE1;;44.0
4026;4752.0;2002-03-13;2002-03-13;XDFF3;;6.0
4027;6168.0;2002-03-13;2002-03-13;OKTT0;;38.0
4029;1271.0;2002-03-14;2002-03-14;XDFF2;;0.0
4033;6209.0;2002-03-14;2002-03-14;QAFD1;;5.0
4044;5612.0;2002-03-24;2002-03-24;OKTT0;;19.0
4058;4608.0;2002-04-01;2002-04-01;XDFF4;;4.0
4063;9779.0;2002-04-05;2002-04-05;LMFF1;;24.0
4064;5154.0;2002-04-07;2002-04-07;QAFD2;;12.0
4067;8426.0;2002-04-08;2002-04-08;OKTT0;;33.0
4069;11382.0;2002-04-10;2002-04-10;OKTT0;;28.0
4072;6003.0;2002-04-11;2002-04-11;NVHH1;;35.0
4073;4772.0;2002-04-11;2002-04-11;WWAP4;;4.0
4074;6246.0;2002-04-13;2002-04-13;WDFE3;;30.0
4077;639.0;2002-04-17;2002-04-17;NVHH1;;20.0
4088;4487.0;2002-04-27;2002-04-27;OKTT0;;15.0
4094;1337.0;2002-05-02;2002-05-02;LMFF4;;1.0
4097;4687.0;2002-05-08;2002-05-08;NVHH3;;33.0
4103;8418.0;2002-05-16;2002-05-16;WDFE1;;6.0
4107;6181.0;2002-05-18;2002-05-18;NVHH1;;26.0
4108;2904.0;2002-05-19;2002-05-19;NVHH4;;46.0
4111;6155.0;2002-05-21;2002-05-21;QAFD3;;40.0
4118;9687.0;2002-05-27;2002-05-27;LMFF3;;24.0
4119;9804.0;2002-05-27;2002-05-27;NVHH1;;13.0
4128;11245.0;2002-06-07;2002-06-07;WDFE1;;8.0
4131;10308.0;2002-06-09;2002-06-09;QAFD3;;3.0
4133;5834.0;2002-06-12;2002-06-12;LMFF4;;8.0
4135;5483.0;2002-06-13;2002-06-13;WWAP4;;4.0
4141;5009.0;2002-06-19;2002-06-19;NVHH4;;29.0
4144;5219.0;2002-06-22;2002-06-22;QAFD3;;34.0
4153;5543.0;2002-06-27;2002-06-27;LMFF0;;11.0
4160;11963.0;2002-07-01;2002-07-01;WWAP4;;46.0
4162;5439.0;2002-07-02;2002-07-02;WWAP4;;20.0
4170;11425.0;2002-07-07;2002-07-07;XDFF4;;41.0
4176;6450.0;2002-07-14;2002-07-14;QAFD2;;9.0
4178;123.0;2002-07-18;2002-07-18;OKTT0;;11.0
4179;10576.0;2002-07-18;2002-07-18;NVHH4;;6.0
4185;6351.0;2002-07-21;2002-07-21;WWAP4;;47.0
4195;5803.0;2002-07-26;2002-07-26;LMFF4;;39.0
4200;8498.0;2002-07-28;2002-07-28;XDFF1;;17.0
4203;1342.0;2002-07-31;2002-07-31;WDFE1;;20.0
4205;6358.0;2002-08-01;2002-08-01;NVHH1;;8.0
4211;11810.0;2002-08-04;2002-08-04;WDFE3;;22.0
4214;6464.0;2002-08-07;2002-08-07;QAFD4;;15.0
4216;8573.0;2002-08-09;2002-08-09;XDFF1;;7.0
4218;10074.0;2002-08-11;2002-08-11;QAFD1;;16.0
4220;1397.0;2002-08-14;2002-08-14;NVHH4;;7.0
4226;1379.0;2002-08-18;2002-08-18;NVHH4;;3.0
4232;11001.0;2002-08-27;2002-08-27;WDFE1;;33.0
4233;4961.0;2002-08-28;2002-08-28;XDFF2;;34.0
4237;5579.0;2002-08-30;2002-08-30;NVHH1;;49.0
4239;9821.0;2002-08-31;2002-08-31;QAFD3;;20.0
4248;4513.0;2002-09-09;2002-09-09;OKTT0;;32.0
4250;11638.0;2002-09-12;2002-09-12;WDFE3;;47.0
4258;4772.0;2002-09-23;2002-09-23;QAFD1;;3.0
4262;5144.0;2002-09-25;2002-09-25;OKTT0;;47.0
4267;8673.0;2002-09-27;2002-09-27;LMFF3;;29.0
4270;11194.0;2002-10-01;2002-10-01;XDFF2;;32.0
4273;9995.0;2002-10-03;2002-10-03;QAFD1;;9.0
4274;4598.0;2002-10-04;2002-10-04;QAFD3;;29.0
4278;8677.0;2002-10-10;2002-10-10;WDFE1;;13.0
4287;5723.0;2002-10-16;2002-10-16;XDFF1;;12.0
4292;785.0;2002-10-21;2002-10-21;LMFF3;;39.0
4294;11609.0;2002-10-21;2002-10-21;LMFF2;;26.0
4295;5009.0;2002-10-22;2002-10-22;OKTT0;;38.0
4304;8493.0;2002-10-27;2002-10-27;OKTT0;;31.0
4305;9642.0;2002-10-27;2002-10-27;QAFD1;;37.0
4313;5417.0;2002-11-03;2002-11-03;QAFD0;;50.0
4314;10824.0;2002-11-04;2002-11-04;XDFF3;;1.0
4319;5721.0;2002-11-10;2002-11-10;WDFE3;;30.0
4326;6270.0;2002-11-14;2002-11-14;XDFF3;;25.0
4332;8666.0;2002-11-17;2002-11-17;NVHH4;;5.0
4337;11619.0;2002-11-20;2002-11-20;QAFD2;;28.0
4342;10316.0;2002-11-24;2002-11-24;LMFF1;;14.0
4343;5403.0;2002-11-25;2002-11-25;OKTT0;;31.0
4346;10878.0;2002-11-28;2002-11-28;NVHH3;;2.0
4347;5556.0;2002-11-30;2002-11-30;XDFF1;;4.0
4357;1387.0;2002-12-11;2002-12-11;XDFF2;;9.0
4360;5965.0;2002-12-12;2002-12-12;WDFE3;;28.0
4361;5397.0;2002-12-14;2002-12-14;QAFD1;;23.0
4369;6262.0;2002-12-22;2002-12-22;QAFD2;;13.0
4378;5222.0;2002-12-28;2002-12-28;QAFD4;;8.0
4387;5853.0;2003-01-05;2003-01-05;OKTT0;;26.0
4393;6418.0;2003-01-08;2003-01-08;XDFF3;;43.0
4402;6141.0;2003-01-17;2003-01-17;LMFF1;;20.0
4414;6070.0;2003-01-23;2003-01-23;XDFF4;;10.0
4418;5009.0;2003-01-26;2003-01-26;LMFF0;;40.0
4420;1351.0;2003-01-28;2003-01-28;XDFF4;;3.0
4421;6545.0;2003-01-28;2003-01-28;WDFE1;;16.0
4422;2964.0;2003-01-28;2003-01-28;QAFD1;;14.0
4423;5007.0;2003-01-28;2003-01-28;XDFF3;;10.0
4433;5007.0;2003-02-04;2003-02-04;NVHH3;;7.0
4434;5829.0;2003-02-04;2003-02-04;LMFF1;;13.0
4442;4224.0;2003-02-09;2003-02-09;WWAP4;;46.0
4446;5400.0;2003-02-11;2003-02-11;WWAP4;;25.0
4448;4532.0;2003-02-11;2003-02-11;XDFF3;;29.0
4451;2984.0;2003-02-16;2003-02-16;QAFD0;;14.0
4454;5606.0;2003-02-18;2003-02-18;XDFF0;;28.0
4459;5009.0;2003-02-23;2003-02-23;WDFE3;;49.0
4460;4481.0;2003-02-23;2003-02-23;NVHH1;;25.0
4464;11397.0;2003-02-25;2003-02-25;OKTT0;;24.0
4466;5726.0;2003-02-26;2003-02-26;XDFF4;;46.0
4477;4459.0;2003-03-08;2003-03-08;WWAP4;;49.0
4484;5009.0;2003-03-12;2003-03-12;OKTT0;;10.0
4486;5524.0;2003-03-14;2003-03-14;XDFF0;;38.0
4488;8832.0;2003-03-14;2003-03-14;OKTT0;;14.0
4492;11282.0;2003-03-16;2003-03-16;NVHH3;;36.0
4495;6538.0;2003-03-21;2003-03-21;WWAP4;;13.0
4504;6388.0;2003-03-26;2003-03-26;QAFD0;;31.0
4508;1106.0;2003-03-31;2003-03-31;QAFD0;;34.0
4512;9425.0;2003-04-02;2003-04-02;NVHH3;;14.0
4514;4458.0;2003-04-03;2003-04-03;QAFD4;;29.0
4517;6264.0;2003-04-04;2003-04-04;WDFE1;;46.0
